clientId,predicted_label,label,Record Count
576829034.1546593756,0,0,1
444106905.1550262075,0,0,1
665550475.1550256798,1,1,1
433599690.1550187825,0,0,1
475809556.1546726450,1,1,1
626194509.1548107153,1,1,1
672137624.1548105134,1,1,1
874829897.1550153263,1,0,1
439753973.1546415804,0,0,1
115085985.1550084174,0,0,1
188952044.1534251997,1,1,1
833480009.1549072370,0,0,1
240488139.1548233677,1,1,1
325707845.1549306510,0,0,1
868573287.1547299530,0,0,1
138344693.1563190348,1,1,1
901359445.1550322723,1,0,1
542571732.1550339578,1,1,1
186234968.1544867755,1,0,1
275166849.1550357832,1,1,1
834407966.1549983232,1,1,1
580435296.1549969471,1,1,1
136925290.1547928387,1,1,1
318965403.1547753634,0,0,1
266077810.1547857519,1,1,1
283811096.1547912992,1,1,1
951080154.1548627918,0,0,1
227983685.1548580539,0,0,1
774081967.1546179086,1,1,1
146301808.1547765309,0,0,1
957599549.1547771103,0,0,1
884855732.1547818123,0,0,1
706839328.1547670012,1,1,1
364660345.1547550371,1,1,1
961174546.1547565695,1,1,1
989864933.1547223481,0,0,1
453224847.1548001079,0,0,1
429863227.1547992432,1,1,1
290624545.1548000305,1,1,1
903996620.1546902560,0,0,1
776056618.1547669680,1,1,1
818397682.1549452826,1,1,1
699979386.1549488764,0,0,1
948299017.1546775019,0,0,1
241927954.1548957275,1,1,1
415773480.1548942271,0,0,1
914359673.1548940389,0,0,1
905117458.1556539373,1,1,1
735114543.1557505452,1,1,1
699845689.1555455283,1,1,1
524930242.1558484532,1,1,1
174226579.1539535264,1,1,1
946961477.1558047065,1,1,1
109117868.1556435309,1,1,1
156162280.1556911987,1,1,1
609676590.1556877056,1,1,1
504564923.1556885069,1,1,1
841154577.1556901668,1,1,1
998644740.1557037169,1,0,1
809573308.1557180599,1,1,1
223815037.1557209696,1,1,1
230874856.1563249343,1,1,1
476583333.1556723279,1,1,1
825169971.1556221053,1,1,1
704159440.1556357932,1,0,1
691506912.1556377868,1,1,1
425259421.1556379715,1,1,1
288170782.1555570944,1,1,1
328624721.1556952849,1,0,1
385584567.1557004030,1,1,1
314695691.1558654618,1,1,1
891647172.1558691138,1,1,1
766987577.1556832900,1,1,1
778839376.1555918249,1,1,1
162049907.1556472240,1,1,1
119138594.1555479653,1,1,1
279910569.1556908101,1,1,1
685097578.1559515388,1,1,1
224550631.1558690795,1,1,1
814532914.1559466762,1,0,1
506657164.1556297215,1,1,1
749813401.1556823032,1,0,1
928422896.1557257914,1,1,1
762090401.1560594420,1,1,1
136812008.1556521790,1,1,1
385186329.1557651461,1,1,1
502252791.1555400298,1,1,1
460292526.1556644276,1,1,1
552670267.1546534741,1,1,1
900511325.1557385269,1,1,1
454313585.1533479975,1,1,1
502055103.1556398008,1,1,1
508943489.1558211926,1,1,1
237137771.1556975981,1,1,1
729805117.1556975337,1,1,1
898362429.1555456187,1,1,1
405392961.1558126670,1,1,1
640840781.1557149040,1,1,1
987781835.1556486880,1,1,1
581879411.1556486781,1,1,1
689215964.1556909601,1,1,1
610001206.1559409297,1,1,1
421339956.1559468728,1,1,1
862077799.1557603048,1,1,1
236964876.1557600156,1,1,1
234410367.1556300284,1,1,1
877675332.1556298296,1,1,1
321568327.1556798463,1,1,1
276586678.1559408607,1,1,1
483680688.1555324116,1,1,1
488718048.1560844923,1,1,1
509149692.1556627584,1,0,1
284707486.1556618911,1,1,1
189458715.1556485401,1,1,1
105370701.1560799055,1,1,1
322665374.1557778516,1,1,1
384413112.1556382984,1,1,1
571201384.1556372688,1,1,1
159926745.1558679636,1,1,1
832609461.1556650405,1,1,1
898083339.1547467070,1,1,1
592746967.1559287919,1,1,1
594801142.1556443817,1,1,1
938039817.1556463755,1,1,1
403077767.1556435144,1,1,1
395442305.1556905787,1,1,1
572882642.1556724105,1,1,1
713629486.1559206790,1,0,1
525701821.1536162435,1,1,1
567496563.1532206729,1,1,1
958117576.1555650214,1,1,1
546423078.1556740873,1,1,1
905642577.1556744334,1,1,1
890589066.1556727094,1,1,1
347197808.1556521760,1,1,1
420061561.1556223490,0,0,1
250121485.1556628367,1,1,1
373988080.1560538249,1,1,1
645967443.1556383643,1,1,1
457035428.1556996290,1,1,1
317391140.1556377471,1,0,1
227833048.1556999787,1,1,1
471139749.1556970006,1,1,1
741406201.1557340120,1,1,1
447633471.1548747827,1,1,1
847857937.1556956814,1,1,1
791490638.1556467157,1,1,1
833045642.1556877203,1,1,1
433207087.1558617496,1,0,1
713925166.1544049241,1,0,1
580669465.1557602721,1,0,1
674908442.1557083461,1,1,1
679105737.1556748376,1,1,1
853266324.1561462744,1,1,1
520654281.1556535871,1,1,1
521763523.1555472412,1,1,1
311183041.1556543237,1,0,1
937840188.1556521493,1,1,1
465094346.1555399557,1,1,1
165021596.1556621100,1,1,1
483783089.1557402651,1,0,1
515342013.1558017274,1,1,1
333149568.1555918333,1,1,1
227644624.1557165469,1,0,1
973779189.1556027804,1,1,1
829322563.1556018588,1,1,1
192012660.1556895406,1,1,1
446710215.1556902454,1,1,1
878101244.1556109881,1,1,1
346867565.1556831508,1,0,1
848167781.1556819405,1,1,1
673652233.1556800817,1,1,1
819799776.1557213352,1,1,1
525109007.1534622153,1,1,1
452835048.1555402484,1,1,1
540518590.1556616119,1,1,1
301170635.1556397489,1,1,1
493628331.1557497838,1,1,1
689226972.1560110179,1,1,1
744171791.1559078081,1,1,1
201955761.1555454435,1,1,1
371656640.1556983461,1,1,1
523251528.1556924294,1,1,1
240819932.1558086999,1,1,1
573902214.1557179070,1,1,1
813318121.1556031738,1,1,1
145701654.1556035078,1,1,1
526642590.1556435882,1,1,1
433278122.1558281397,1,1,1
837160828.1556916981,0,0,1
962478992.1555841306,1,0,1
685830877.1556110537,1,0,1
107991718.1558381259,1,1,1
418977814.1557218915,1,1,1
442078927.1557224938,1,1,1
432833865.1557257335,1,1,1
335202566.1556733127,1,0,1
833617492.1556518064,1,1,1
299033180.1556377420,1,1,1
940462980.1556391156,1,1,1
796216562.1556355623,1,1,1
424665930.1557324724,1,1,1
450467414.1557005395,1,1,1
439604972.1557100988,1,1,1
188927164.1556474649,1,1,1
508887716.1556470687,1,1,1
609926113.1558258325,1,1,1
870073934.1556109428,1,1,1
595504530.1559471504,1,1,1
990509773.1556797984,1,1,1
745122774.1558560944,1,0,1
471130397.1562257642,1,1,1
866707310.1556518232,1,1,1
379300754.1556224835,1,1,1
553602695.1556380303,1,1,1
333939456.1556400244,1,1,1
938516226.1556389390,1,1,1
929561154.1555539714,1,1,1
175005506.1558529818,1,1,1
627428087.1556055641,1,1,1
268076181.1556485080,1,1,1
469057650.1556892226,1,1,1
365257887.1556300828,1,0,1
558900060.1560600017,1,1,1
449135549.1550528713,1,1,1
652144997.1558472465,1,0,1
781950469.1556385830,1,1,1
329992077.1557929319,1,1,1
129163349.1558536320,1,0,1
813637898.1558803085,1,1,1
577585124.1556629462,1,1,1
437325928.1557324932,1,1,1
464632804.1557272524,1,0,1
303319065.1555715572,1,1,1
253190510.1555422747,1,1,1
336854936.1556860384,1,1,1
602476538.1556874483,1,1,1
333832170.1556900951,1,1,1
927190171.1556381821,1,1,1
715207670.1556881986,1,1,1
568157497.1559441094,1,1,1
799194877.1560699560,1,1,1
1689884010.1555954753,1,1,1
503313705.1556263766,1,1,1
122413636.1556818162,1,1,1
275598154.1556829572,1,1,1
912780945.1555543362,1,1,1
508669679.1555658390,1,1,1
492223849.1560924843,1,1,1
961301217.1556691512,1,1,1
400639835.1560007454,1,1,1
769851610.1560618075,1,1,1
512239369.1556196741,1,1,1
114720674.1552419666,1,1,1
843157833.1556658765,1,1,1
955761555.1548368224,1,1,1
385450355.1560774464,1,1,1
569222638.1555570861,1,0,1
169900818.1557852291,1,1,1
799706007.1559012324,1,0,1
258983582.1558200181,1,1,1
384644354.1557131166,1,1,1
817018977.1556420714,1,1,1
229179697.1556907512,1,1,1
395442305.1556905787,1,0,1
504799683.1556841704,1,0,1
672902754.1556861327,1,1,1
224696951.1556297368,1,1,1
754204639.1556297441,1,1,1
653982247.1556891946,1,1,1
200969618.1556654555,1,1,1
717459442.1557085582,1,1,1
719745549.1557075145,1,1,1
823655025.1546190287,1,1,1
627691242.1560426155,1,0,1
842844335.1560633707,1,1,1
190587278.1558224404,1,1,1
417786582.1559340724,1,1,1
457416163.1530510767,1,1,1
655848960.1555545664,1,1,1
762535557.1540326250,1,1,1
487450907.1560790778,1,1,1
943918857.1556622397,1,1,1
654969477.1556381928,1,0,1
904302697.1556361100,1,1,1
186608711.1556395565,1,1,1
333452721.1556373122,1,0,1
572147708.1555885019,1,1,1
795334864.1555924180,1,1,1
328117174.1556715910,1,0,1
618653791.1556482693,1,1,1
639293512.1556464010,1,1,1
827596405.1556126684,1,1,1
198503337.1556871277,1,1,1
897266708.1556879656,1,1,1
666035715.1556839049,1,1,1
718112233.1556888924,1,1,1
679824970.1558636630,1,1,1
505194680.1558383755,1,1,1
178370557.1556299913,1,1,1
911878659.1557041646,1,1,1
383770468.1556822370,1,1,1
372453547.1559645359,1,1,1
502388397.1550350085,1,1,1
404523198.1560280747,1,1,1
488845354.1555321937,1,1,1
662114403.1556522364,1,1,1
830399283.1556489688,1,1,1
426959460.1556177331,1,1,1
600349913.1557522120,1,1,1
153044488.1556378743,1,1,1
958724169.1555061251,1,0,1
305742781.1559138270,1,1,1
615778280.1556992370,1,1,1
906367629.1556935801,1,1,1
110821082.1557006787,1,0,1
569656937.1556979783,1,1,1
331919697.1556977545,1,1,1
643561656.1558686853,1,1,1
315845030.1558125561,1,1,1
198631911.1558123601,1,1,1
979378200.1557126576,1,1,1
378825609.1559303803,1,0,1
476863004.1556398452,1,0,1
575384758.1556841812,1,1,1
945960980.1558643742,1,1,1
120562529.1557074923,1,1,1
671846506.1556883975,1,1,1
213948485.1557254760,1,1,1
356835366.1556725095,1,1,1
608307237.1555406724,1,1,1
258004341.1556619752,1,1,1
798799901.1556110088,1,1,1
509295011.1558771139,1,1,1
505333417.1557816439,1,1,1
907238743.1556917763,1,1,1
361528075.1556963917,1,1,1
347857879.1557298348,1,1,1
426828207.1557149018,1,1,1
161753778.1556487959,1,1,1
921494631.1556456980,1,1,1
553142743.1556458007,1,1,1
647761221.1556470650,1,1,1
801879575.1556645384,1,0,1
614175596.1558616969,1,1,1
531175119.1556102937,1,1,1
977969660.1557208210,1,0,1
786519126.1555481052,1,1,1
761641143.1560950517,1,1,1
146640637.1559997119,1,1,1
574332421.1555416027,1,1,1
417108479.1556655053,1,1,1
508241630.1556619305,1,1,1
490144227.1556363956,1,1,1
190265316.1555473416,1,0,1
952578674.1556359941,1,0,1
789402606.1556392243,1,1,1
264175484.1557421892,1,1,1
444532023.1556961442,1,1,1
574647087.1556971047,1,1,1
842223609.1558120713,1,1,1
699099365.1557123725,1,1,1
955765316.1557174944,1,1,1
272423005.1557171671,1,1,1
103789419.1556036200,1,1,1
840267146.1558908981,1,1,1
910702856.1556468056,1,1,1
357654931.1550332112,1,1,1
492072208.1556469728,1,1,1
571992653.1556461459,1,1,1
952119565.1556487997,1,1,1
610221549.1556459867,1,1,1
822364489.1556464407,1,1,1
756873942.1557085777,1,1,1
251406313.1557072890,1,1,1
729654243.1557234178,1,0,1
991258493.1555632707,1,1,1
713714810.1556726349,1,1,1
929481910.1556716635,1,1,1
242241241.1556666576,1,1,1
670654193.1556638125,1,1,1
627691242.1560426155,1,1,1
202901909.1560450417,1,1,1
151353163.1559417974,1,1,1
871326279.1556636147,1,1,1
457210595.1538164371,1,1,1
979698618.1556375045,1,1,1
233170978.1558508752,1,1,1
151640739.1558557985,1,1,1
458098181.1558479317,1,1,1
427347909.1559032485,1,1,1
198007199.1559034902,1,1,1
863968341.1556954323,1,1,1
952596695.1557320264,1,1,1
117043054.1556006123,1,1,1
823005754.1556470357,1,1,1
582169943.1559729208,1,1,1
246472708.1558588104,1,1,1
531175119.1556102937,1,0,1
416533721.1556484763,1,1,1
623113447.1558862041,1,1,1
147250061.1557255099,1,1,1
949772243.1560635483,1,0,1
931591974.1561309207,1,1,1
207912787.1559130305,1,1,1
955111163.1559932604,1,1,1
446138212.1558556069,1,1,1
250753043.1556708202,1,1,1
451965345.1557121160,1,1,1
460763733.1555756696,1,1,1
970396237.1556402287,1,1,1
888562335.1556480016,1,1,1
404147453.1556867639,1,1,1
523109865.1557067605,1,1,1
853564636.1557066176,1,1,1
118109462.1557081666,1,1,1
713842638.1557082552,1,1,1
874192876.1557088194,1,1,1
737941530.1556794043,1,1,1
374901968.1531751059,1,1,1
139539912.1556643416,1,1,1
267856812.1556384298,1,1,1
476248027.1533130569,1,1,1
908639608.1557856260,1,1,1
105457051.1557352932,1,1,1
135601448.1556979844,1,1,1
276702062.1556999822,1,0,1
769680238.1533940423,1,1,1
640840781.1557149040,1,0,1
865527533.1556112017,1,1,1
225363462.1547067419,1,1,1
835424990.1556473271,1,0,1
553481072.1556452614,1,1,1
162121760.1558253537,1,1,1
476715345.1556907112,1,1,1
197769129.1559499648,1,1,1
909543276.1557066145,1,1,1
529239613.1556618476,1,1,1
991433992.1556723258,1,1,1
910917569.1556730018,1,1,1
786050512.1550513257,1,1,1
530892955.1560612927,1,1,1
234917143.1559986771,1,1,1
433527049.1556228188,1,1,1
987458403.1556147487,1,1,1
758387254.1559888013,1,0,1
625976889.1557457600,1,1,1
221555508.1556383394,1,0,1
280129534.1556401247,1,1,1
606997312.1556367611,1,1,1
967938262.1556828926,1,1,1
807149587.1559922534,1,0,1
757016315.1556455354,1,1,1
976012637.1556892085,1,1,1
549226565.1556038289,1,1,1
278529785.1556547086,1,1,1
787555721.1556104811,1,1,1
183281348.1558369124,1,1,1
544925531.1557009862,1,1,1
299618182.1557038478,1,1,1
813780200.1558846936,1,1,1
239078272.1557226250,1,1,1
235345039.1557246704,1,1,1
335202566.1556733127,1,1,1
896166112.1556742936,1,1,1
489563567.1560452881,1,1,1
363712867.1555323147,1,1,1
323740736.1556523503,1,1,1
291457008.1556524215,1,1,1
113392050.1559579191,1,1,1
795880407.1556627805,1,0,1
449135549.1550528713,1,0,1
983408725.1556635402,1,1,1
741986043.1556397200,1,1,1
413284738.1558553372,1,1,1
653964858.1549157089,1,1,1
851633223.1556955904,1,1,1
615778280.1556992370,1,0,1
311625267.1531674263,1,1,1
473721062.1557154550,1,1,1
596203247.1557168918,1,1,1
891274489.1557163817,1,1,1
638478358.1556015029,1,1,1
934676030.1556046488,1,1,1
541783139.1556361171,1,1,1
693914407.1540595061,1,1,1
541405770.1556470569,1,1,1
954652348.1556138862,1,1,1
197387578.1556101501,1,1,1
572882642.1556724105,1,0,1
950603583.1556015867,1,1,1
724130948.1556821110,1,1,1
925364432.1556727243,1,1,1
259438947.1556689686,1,1,1
972268349.1556535651,1,1,1
157730040.1556625905,1,1,1
471931282.1552395970,1,1,1
671552585.1556369159,1,1,1
373506957.1556385490,1,1,1
758956953.1558030649,1,1,1
726592100.1557002597,1,1,1
169231595.1558100445,1,1,1
807149587.1559922534,1,1,1
555422470.1560173116,1,1,1
262311476.1556473682,1,1,1
603743485.1556408867,1,0,1
626586736.1556443005,1,1,1
625963559.1556909384,1,1,1
829225894.1545566067,1,1,1
766432700.1557550059,1,1,1
958191781.1556307408,1,1,1
785280970.1556298324,1,1,1
480945239.1556297803,1,1,1
610244787.1556280091,1,1,1
342121768.1556809827,1,1,1
762364159.1555483805,1,1,1
400580213.1533232856,1,1,1
268371185.1556524756,1,1,1
107804756.1555412237,1,1,1
980706899.1559899707,1,1,1
800684200.1560883973,1,1,1
607638979.1557469892,1,0,1
610913496.1556359530,1,1,1
748532189.1556381379,1,1,1
488828694.1556779852,1,1,1
266140447.1558522747,1,0,1
275926760.1558554342,1,1,1
913294353.1558422349,1,1,1
666187768.1553635954,1,1,1
999349940.1559137186,1,1,1
645681883.1556981487,1,1,1
357112521.1558945155,1,1,1
757657066.1556435608,1,1,1
383033934.1556481509,1,0,1
685032550.1556890869,1,1,1
534609050.1556888677,1,1,1
748610566.1556093576,1,1,1
763923742.1557007247,1,1,1
353778268.1557092952,1,0,1
338882720.1558855945,1,1,1
156247210.1557233832,1,1,1
977969660.1557208210,1,1,1
382193250.1560978157,1,1,1
264139206.1548665212,1,1,1
711166381.1559572892,1,1,1
790743653.1555407699,1,1,1
212484509.1555414730,1,0,1
446433366.1556637044,1,1,1
376454179.1556356172,1,0,1
214135989.1556378807,1,1,1
597765050.1556398867,1,1,1
657689093.1555571086,1,1,1
447427995.1557980222,1,1,1
575008263.1558196804,1,1,1
712003550.1555922274,1,1,1
393557619.1558780840,1,1,1
475796721.1555108333,1,1,1
224629338.1555121152,1,1,1
260633366.1556013964,1,1,1
146986461.1556019691,1,1,1
916987723.1559311604,1,1,1
378825609.1559303803,1,1,1
907675694.1558954327,1,1,1
305168784.1556474919,1,1,1
476141561.1556474855,1,1,1
374086091.1559711842,1,1,1
707210178.1559480297,1,1,1
354872163.1557594730,1,1,1
184121818.1554053935,1,1,1
729512768.1556721684,1,1,1
426865074.1560437525,1,1,1
710509319.1560629822,1,1,1
610513273.1557348253,1,0,1
691937404.1557663895,1,1,1
107804756.1555412237,1,0,1
439593754.1559927079,1,1,1
360366279.1556745436,1,1,1
652043118.1556839115,1,1,1
142985035.1556323795,1,1,1
266140447.1558522747,1,1,1
905828965.1544375845,1,1,1
328117174.1556715910,1,1,1
995788498.1556864779,1,1,1
941683957.1558731099,1,1,1
268531305.1557321983,1,1,1
863646486.1557003393,1,0,1
688967893.1556034014,1,1,1
214390413.1555742291,1,1,1
675545509.1556466343,1,1,1
684547968.1554213261,1,1,1
735254073.1537036135,1,1,1
180565732.1559492204,1,1,1
534777482.1557601789,1,1,1
995716357.1556278586,1,1,1
283844629.1558889418,1,1,1
628733323.1557214767,1,1,1
833323543.1558122038,1,1,1
372453547.1559645359,1,0,1
847207516.1560968906,1,1,1
640300056.1559349534,1,1,1
819901546.1557676021,1,1,1
823612645.1556202452,1,1,1
958941509.1546964290,1,1,1
449300230.1556641190,1,1,1
457965621.1558473931,1,1,1
746462816.1556320528,1,1,1
437636619.1556391728,1,1,1
489795004.1556364783,1,1,1
488253864.1559469004,1,1,1
976712830.1559158930,1,1,1
552322699.1556929530,1,0,1
739702288.1557148129,1,1,1
890017820.1557158277,1,1,1
576452386.1556010909,1,1,1
754941040.1557069357,1,1,1
734297966.1556749808,1,1,1
239078272.1557226250,1,0,1
548430655.1556742957,1,1,1
625710752.1556732782,1,1,1
194686437.1559424960,1,1,1
307926002.1556614676,1,1,1
298367519.1556639525,1,1,1
378135707.1555490412,1,1,1
855119169.1556393916,1,1,1
213204733.1555051107,1,1,1
639496621.1557170828,1,1,1
654667769.1556962570,1,0,1
826073667.1558677856,1,1,1
843516057.1555831652,1,1,1
934616169.1557322722,1,1,1
764105432.1558109637,1,1,1
581675354.1557108768,1,1,1
748439625.1557115150,1,1,1
447554210.1558982105,1,0,1
175892018.1556485765,1,1,1
757988419.1556455639,1,1,1
937901894.1556407036,1,1,1
731239083.1556906478,1,0,1
901247087.1556884512,1,1,1
389912838.1556126418,1,1,1
971785607.1557528531,1,1,1
616796919.1557086875,1,1,1
723584126.1556807943,1,1,1
886660527.1558899075,1,1,1
213199230.1557243197,1,1,1
115063686.1555466715,1,1,1
460803313.1555481866,1,1,1
536294013.1556517910,1,1,1
517538661.1539537719,1,1,1
922615792.1555220163,1,1,1
760274344.1555408856,1,1,1
456228380.1556625619,1,1,1
418275961.1556386889,1,1,1
701903776.1556399097,1,1,1
949829388.1532026225,1,1,1
851785712.1556791001,1,1,1
199772732.1531976838,1,0,1
907675694.1558954327,1,0,1
553481072.1556452614,1,0,1
128954569.1556902681,1,1,1
366856635.1556880239,1,1,1
819464793.1556091581,1,1,1
713925166.1544049241,1,1,1
990509773.1556797984,1,0,1
529216244.1556099597,1,0,1
836392057.1555409092,1,1,1
707767386.1556629920,1,1,1
697200326.1556390408,1,1,1
142758189.1558212396,1,0,1
882909474.1557087158,1,1,1
749580291.1556922021,1,1,1
985656419.1543817861,1,0,1
420653387.1557343542,1,1,1
230005807.1556954852,1,1,1
313968422.1560136415,1,1,1
822142574.1557174830,1,1,1
150115535.1556050739,1,1,1
196080330.1559291377,1,1,1
183032753.1556104525,1,1,1
482476706.1556120539,1,1,1
427457751.1559499219,1,1,1
430447264.1557592363,1,1,1
651418686.1559251277,1,1,1
249002252.1556292551,1,1,1
120330677.1555713595,1,1,1
340939459.1555114797,1,1,1
340795964.1556739001,1,1,1
497521579.1556539443,1,1,1
587295674.1557674483,1,1,1
438487651.1559588457,1,1,1
803568972.1559943035,1,1,1
134774767.1556382507,1,0,1
167488158.1560077136,1,1,1
734613119.1556990543,1,0,1
386488909.1556958302,1,1,1
364492320.1558690986,1,1,1
455150051.1558773978,1,1,1
594023924.1557351300,1,1,1
691913865.1560151923,1,1,1
326109826.1531306586,1,1,1
227644624.1557165469,1,1,1
133502960.1557149530,1,1,1
915869093.1555747875,1,1,1
845402130.1556448402,1,1,1
137044689.1556474855,1,1,1
383192677.1556457090,1,1,1
723970724.1551036073,1,1,1
675934790.1556866975,1,1,1
672945534.1559470811,1,1,1
482455837.1556294840,1,0,1
981065505.1556311562,1,1,1
438413458.1556215572,1,1,1
759185527.1556822415,1,0,1
394412569.1557229121,1,1,1
892118574.1556728779,1,1,1
550653423.1534244357,1,1,1
933256387.1556518967,1,1,1
644553185.1557653656,1,1,1
113909556.1560705929,1,1,1
689717374.1558461931,1,1,1
219335498.1554997399,1,1,1
270435329.1555558553,1,1,1
509614825.1557917311,1,1,1
236510463.1560068670,1,1,1
908639608.1557856260,1,0,1
347914420.1557334236,1,1,1
352732882.1557322257,1,1,1
970092283.1557147368,1,1,1
900587080.1556044114,1,1,1
600402495.1533194631,1,1,1
877976028.1559483232,1,0,1
729931332.1556118617,1,0,1
418685012.1557050009,1,1,1
367983972.1556731401,1,1,1
652099847.1556725519,1,1,1
955751874.1559092336,1,1,1
120532885.1555324872,1,1,1
699628524.1557676901,1,1,1
996769231.1556182032,1,1,1
634505468.1556147805,1,1,1
736996279.1556622705,1,1,1
403508684.1556629794,1,1,1
708329061.1557498784,1,1,1
507954200.1556375237,1,1,1
717612702.1556332075,1,1,1
469203003.1555924109,1,1,1
623490357.1559081076,1,0,1
574647087.1556971047,1,0,1
248185107.1556960722,1,1,1
763481197.1556964678,1,1,1
583744047.1558077193,1,1,1
632471864.1556077548,1,1,1
491095087.1556379655,1,1,1
892895485.1556459985,1,1,1
369269518.1556458300,1,1,1
895021321.1556465676,1,1,1
526848125.1556901633,1,1,1
164251730.1556872861,1,1,1
705131821.1556907749,1,1,1
365992893.1558580677,1,1,1
962478992.1555841306,1,1,1
793560585.1562168152,1,1,1
408964431.1558360185,1,0,1
347524751.1556308939,1,1,1
518797181.1556268912,1,1,1
279850610.1556791427,1,1,1
166983677.1556519427,1,1,1
719803141.1556806315,1,1,1
848167781.1556819405,1,0,1
621370550.1556803440,1,1,1
385719381.1557231515,1,1,1
153825169.1557234479,1,1,1
102977598.1557218496,1,1,1
898402795.1562533673,1,0,1
290847639.1558055551,0,0,1
745715470.1567452844,1,1,1
541560519.1568807890,1,1,1
710142932.1567859701,1,1,1
647525062.1567864427,0,0,1
932823231.1561534557,1,1,1
509260080.1568103081,0,0,1
290592942.1567806327,0,0,1
592509789.1569234693,0,0,1
222530200.1564357695,1,1,1
622381968.1568415191,0,0,1
939129551.1568564380,1,1,1
326567314.1564696207,0,0,1
106785155.1564682081,0,0,1
660030077.1567184040,1,1,1
652079513.1537990726,0,0,1
947626668.1564761527,0,0,1
691565006.1562565569,1,1,1
284910060.1565164701,1,1,1
424530601.1567933355,0,0,1
751478589.1562919864,1,1,1
696368088.1561288620,0,0,1
750435704.1565993463,1,1,1
720975401.1566415931,0,0,1
267961767.1569079452,1,1,1
633149085.1566734951,1,1,1
724981900.1565274386,1,1,1
413173839.1565624801,1,1,1
596893541.1565434227,0,0,1
876075986.1557667320,1,1,1
620517847.1562701507,0,0,1
770280458.1563139310,1,0,1
244792452.1561204519,0,0,1
971260296.1566913789,1,1,1
467052034.1568206938,1,1,1
950944293.1531182543,1,1,1
195618559.1564504679,1,1,1
287723957.1564512490,1,1,1
130034516.1569438888,1,1,1
814750565.1507726858,0,0,1
884066035.1568307548,1,1,1
583152781.1568039469,1,1,1
200600834.1565523113,0,0,1
924647859.1560536269,1,1,1
969200601.1569007122,1,0,1
296669681.1567090400,1,1,1
887202276.1557784443,1,1,1
789221889.1567031581,1,1,1
348172403.1565732095,1,1,1
961364634.1569341038,1,1,1
334055365.1565888492,1,1,1
955706094.1566313098,1,1,1
630776034.1569950057,1,1,1
698691092.1566541959,1,1,1
910400141.1564614970,0,0,1
431549195.1564630206,1,1,1
916765495.1566813273,1,1,1
189181570.1565984279,1,1,1
985162858.1567025908,1,1,1
949199058.1569152628,0,0,1
148788508.1566497502,1,1,1
116827948.1566934649,1,1,1
699594944.1566925325,1,1,1
222540056.1565202155,1,1,1
874647586.1567939848,1,1,1
126872190.1567428660,0,0,1
111382554.1561306475,1,1,1
661683358.1562366123,0,0,1
948188330.1562252378,1,0,1
136243504.1569072272,1,1,1
473382409.1565125423,1,1,1
829806889.1565110304,1,1,1
707279707.1565534088,1,1,1
871027330.1566997333,1,1,1
757178858.1565356941,0,0,1
976392807.1565257998,1,0,1
439677842.1562576422,1,1,1
993143304.1562870406,0,0,1
456004861.1546893697,1,1,1
431250632.1566081725,1,1,1
667934290.1562668996,1,1,1
962410384.1566209863,1,1,1
534134506.1569586388,1,1,1
165642989.1561726388,1,1,1
449140950.1567662895,1,1,1
847039817.1564484594,1,1,1
645856945.1564514556,1,0,1
292339079.1569432225,0,0,1
726253113.1568654490,0,0,1
586691066.1562330668,1,1,1
193128858.1562277812,1,1,1
145838105.1557194312,1,1,1
307023106.1568911384,1,0,1
937607759.1565868168,1,1,1
573722379.1560543126,0,0,1
330728172.1566305790,1,1,1
871751004.1569231703,1,1,1
158938258.1568500466,1,1,1
535152564.1562793752,0,0,1
983643609.1558039250,1,0,1
641624230.1567182235,0,0,1
416468044.1567126221,1,1,1
114132612.1558875745,1,1,1
860555397.1565195942,1,1,1
634495958.1567959075,0,0,1
604498543.1562443165,1,1,1
186713621.1562395495,1,1,1
175042744.1566051554,1,1,1
793463381.1566415121,1,1,1
320554771.1569085536,1,1,1
849564553.1565536022,1,1,1
114130410.1542312262,1,1,1
488072224.1566944494,1,0,1
218862341.1565379050,1,1,1
426341250.1565030553,1,0,1
354340476.1565435801,0,0,1
347612424.1566081048,1,1,1
599037267.1562661281,0,0,1
676238655.1565705250,1,1,1
107018904.1546031512,1,1,1
924080937.1564542174,0,0,1
989965944.1512758718,0,0,1
188616510.1568731208,1,1,1
463034230.1566476601,0,0,1
619660931.1567873230,1,1,1
678501935.1567878832,1,1,1
124731183.1567717860,0,0,1
811453542.1567683703,1,1,1
540482701.1567944925,1,1,1
635478869.1568393766,1,1,1
252399782.1568408957,1,1,1
593513959.1568372396,0,1,1
978149072.1564331732,1,1,1
1571951830.1545841005,1,0,1
224760213.1568905604,1,1,1
903770621.1562493900,1,1,1
465175914.1567536152,1,1,1
688164644.1568553332,0,0,1
577558659.1523121054,1,1,1
704721311.1544722352,1,1,1
261837947.1564593349,1,1,1
639518142.1556929735,0,0,1
965843895.1521233938,1,1,1
952587802.1569174643,0,0,1
690010768.1564741760,0,0,1
766492324.1566509875,1,1,1
223278787.1552012603,0,0,1
913585836.1567961206,0,0,1
400182120.1567953366,1,1,1
546575626.1562355529,0,0,1
384474283.1566411341,1,1,1
867650877.1569083044,1,1,1
883510829.1565514691,1,1,1
181399494.1562525563,1,1,1
819412266.1565374017,1,0,1
636579282.1565300282,1,1,1
110402330.1565006462,1,1,1
294850384.1565607270,1,1,1
