SUBS_ID	GA_CID	KEYWORD	FIRST_BILLED	BILLED
0004b708010caa875e1600005cd206c8	347596678-1557268158	ora_unlimitedvids	0	2
01477f74010ca4b84a4000005cdbc09d	635125753-1557905552	ora_unlimitedvids	1	1
0123c5c0030cadcddc0300005cacdc29	228220958-1554832411	ora_unlimitedvids	0	3
01664d00030ca271e87500005cc1e35b	132169717-1556210334	ora_unlimitedvids	0	1
056bf7ec030cac9b14d500005cbb2f7b	948678677-1555771240	ora_unlimitedvids	0	2
0259976c030ca3c8154000005c9b1bbb	539602039-1553669005	ora_unlimitedvids	0	3
0463b394020ca2a4017000005c7b45e4	509999049-1551582681	ora_unlimitedvids	1	1
0218c6d8020ca19169f100005ce03f77	1527789130038-14100654721719463	ora_unlimitedvids	1	8
050d6498010ca94740c800005ca64aec	253982931-1554401936	ora_unlimitedvids	1	1
0139f9bc020ca72b77a100005ce985f2	509911756-1558808033	ora_unlimitedvids	1	1
032da944020ca8849be900005cd6f226	706585097-1557590329	ora_unlimitedvids	1	8
034c5bdc020cacd1fe8900005ce5ce58	311217880-1558564425	ora_unlimitedvids	1	1
01ae9fd8030cad3045d500005cdc8ce2	437032954-1557957844	ora_unlimitedvids	1	2
057199b8030ca60c781500005ce7ae03	391143666-1558687207	ora_unlimitedvids	1	3
0091dfc0020ca0db268b00005ce12ea8	628789784-1538678903	ora_unlimitedvids	1	2
03d8b8ac030ca63fd9cb00005cea6cc0	685479173-1558867060	ora_unlimitedvids	1	1
02b8df9c030cac9dbe0800005cdd0e9d	512015597-1557991060	ora_unlimitedvids	1	2
0437856c020caec7d93900005cd27cf8	978763950-1557139199	ora_unlimitedvids	1	3
0595649c020ca79376fb00005d0a2be9	617494895-1554930588	ora_unlimitedvids	1	17
05843ff0010ca74404fa00005d19dcde	646997904-1561975857	ora_unlimitedvids	1	14
02149e00030ca048b4a000005cdabbf1	163733954-1557838815	ora_unlimitedvids	1	11
01687f1c010ca17a617400005cfad9d2	584340880-1559943624	ora_unlimitedvids	1	2
03523390030ca71e8cea00005d437711	707831411-1564702470	ora_unlimitedvids	1	2
053543a0010caa31544300005cfa2674	274301932-1559897700	ora_unlimitedvids	1	11
058ba100010ca48b3a7700005cfd143a	787730380-1560089637	ora_unlimitedvids	1	9
0432dcd8030ca5ef2e1800005ce7bd70	870947461-1558691167	ora_unlimitedvids	1	1
0165d190020cade3fecc00005cbb4c5d	990668495-1555778642	ora_unlimitedvids	0	20
025da294010ca746341000005d2b6763	587383628-1563125587	ora_unlimitedvids	1	5
0461bc10010ca99f2cce00005ced66e9	619480934-1559062230	ora_unlimitedvids	1	17
04dc89f4010ca1b97c6d00005d1c729e	244788570-1559109294	ora_unlimitedvids	1	6
0398fd70020caea3ca0700005d25ebc5	529515581-1562620950	ora_unlimitedvids	1	12
00a0ad98020ca617e39200005d2f2266	927565001-1563369963	ora_unlimitedvids	1	3
00f83f90010ca6c3451b00005d136612	924548607-1561552382	ora_unlimitedvids	1	17
005b7480020ca7d2819700005d2f0f87	587907042-1563365235	ora_unlimitedvids	1	15
03106190030ca2e26c4100005cf6caf4	680639567-1559677668	ora_unlimitedvids	1	11
009eca00030cab760db300005d24eb39	349493040-1558791254	ora_unlimitedvids	1	16
008bb730030cabe99cf500005d38497b	886527421-1533069660	ora_unlimitedvids	1	14
02ab7e38030ca3925c3400005cee3789	459570899-1559115639	ora_unlimitedvids	1	17
013f491c010ca00987e300005d0e8a39	268049617-1561233856	ora_unlimitedvids	1	18
04b31254030ca44c1c9d00005d06b3b7	255807146-1559330753	ora_unlimitedvids	1	8
04171520020cacde795700005d2e29cf	337358728-1563306365	ora_unlimitedvids	1	11
01831c00020ca88b7fa600005d1bbe3c	352086644-1562099245	ora_unlimitedvids	1	17
00754c20030ca4cdae2e00005d00066d	1490023710399-7679410434251317	ora_unlimitedvids	1	17
00cd3e94010caecde1c800005d24ef0d	426909819-1562701570	ora_unlimitedvids	1	16
038a6710020ca871eaf800005d258a4f	432518984-1562137915	ora_unlimitedvids	1	16
05256c28010cac577c9d00005d35bb08	693660580-1563802353	ora_unlimitedvids	0	4
01371580020caec3596900005d278842	301417460-1531067901	ora_unlimitedvids	1	11
02a67eec010ca778286500005d379620	792758676-1563872439	ora_unlimitedvids	1	14
038db0dc030ca5b1779700005cc9a3f6	360387514-1556718559	ora_unlimitedvids	0	1
049bd2c4020ca126d91f00005d2f315c	485529337-1563373903	ora_unlimitedvids	1	1
00c61754010ca7af233900005cd3327a	661405608-1557344882	ora_unlimitedvids	1	10
00604ac8020cac4c19d100005d016847	493789801-1560373304	ora_unlimitedvids	1	17
035d72dc010cae4e4f5f00005cf298e8	789810557-1559402689	ora_unlimitedvids	1	18
055f6a40020ca265f2f700005d37a16e	497546555-1563926886	ora_unlimitedvids	1	14
0202dd14010ca1d1d44500005ce425dc	689217054-1558455750	ora_unlimitedvids	1	18
03aa81d0010ca121e86a00005d08f40a	448978211-1560867845	ora_unlimitedvids	1	17
01bdd3a4010ca35f46d400005d2f9c45	280744845-1563401260	ora_unlimitedvids	0	1
0206f200020ca79769a600005d102789	884089013-1561339727	ora_unlimitedvids	1	17
02b2b130020ca7da5b5d00005d357aa6	226737423-1563785853	ora_unlimitedvids	1	14
01fb1994030ca5b3f36300005d384252	311072895-1563968056	ora_unlimitedvids	1	6
04345310030ca8a8432300005ce46ef1	656765106-1555274984	ora_unlimitedvids	1	18
03a7bec8030ca7c98d9100005d49b9b3	689138542-1565112739	ora_unlimitedvids	1	11
022628a0020ca39898f800005d232bc9	137558561-1562586032	ora_unlimitedvids	1	16
04962608030ca5ac527c00005d481858	426068718-1565005898	ora_unlimitedvids	1	8
0319f714010ca0582fdf00005d2392d1	890919399-1562612421	ora_unlimitedvids	1	16
023a0758010ca4e2f67c00005d113392	966096904-1561408392	ora_unlimitedvids	1	4
00f65554030ca1d21a7400005d536358	882989899-1565735022	ora_unlimitedvids	1	11
0237ab0c020ca56c41bf00005d2c1be4	617378132-1563171788	ora_unlimitedvids	1	16
02f6ea08030ca0224e4100005d360fd5	151547124-1563824064	ora_unlimitedvids	1	3
033c0250010ca66207fb00005d1081de	951202827-1561362900	ora_unlimitedvids	1	17
03754740020cafb4742700005d38ac76	166434937-1563995233	ora_unlimitedvids	1	5
004ec474030ca38ddd0800005d4b1ae1	226561596-1565203126	ora_unlimitedvids	1	12
0210a980030cadb9be4700005d0a595b	606789440-1560403315	ora_unlimitedvids	0	1
04076ee0010ca17b92e600005d31585c	320837673-1560024922	ora_unlimitedvids	1	5
048bb2a4030ca2ae795b00005d5ab61d	802072115-1566225933	ora_unlimitedvids	1	9
00c2bf14010cadd29c1700005d5b0b77	978177451-1566247775	ora_unlimitedvids	1	5
02a982cc020ca712e18d00005d1d0631	813429351-1562183170	ora_unlimitedvids	1	10
0412bb74030ca34bc7ed00005ced342d	868661333-1559049246	ora_unlimitedvids	0	11
00eee0bc010ca174559800005cf4caec	172150180-1559546590	ora_unlimitedvids	1	17
03ab1c80010ca67c57dd00005d110c56	168739535-1561398343	ora_unlimitedvids	1	17
0018f830030ca1beda4000005d4da933	563705874-1564999160	ora_unlimitedvids	1	7
00360d80020ca02f14a500005d1fbea9	908992920-1562356390	ora_unlimitedvids	1	9
036a6b90010cadeb777700005d342e3c	954463144-1563700779	ora_unlimitedvids	1	6
03b3f490010cabdf555400005d3629c5	480398889-1563830710	ora_unlimitedvids	1	14
032da494030ca807f54500005d3764fb	954292576-1563911402	ora_unlimitedvids	1	2
03019610030ca0f7f91200005d24be62	106672647-1562689111	ora_unlimitedvids	1	16
045b9da8030caa53bbf400005cf58b46	958654375-1559595836	ora_unlimitedvids	1	17
02af2df8010ca030eef000005d345933	410697279-1563711768	ora_unlimitedvids	1	10
01508538010caa9d6e2f00005c832732	197407147-1552099102	ora_unlimitedvids	0	8
05f016f8010caef9d3c000005cfa3214	230664103-1559900675	ora_unlimitedvids	1	18
00b868fc010cab82800500005d2b66c1	771113758-1563125427	ora_unlimitedvids	1	7
051be388010cae43813600005ccee522	516567716-1557062936	ora_unlimitedvids	1	20
0377e4c8020ca3dfe8ef00005d38522b	207238917-1563972056	ora_unlimitedvids	1	1
00473b8c010cae9e5fa200005ce45eb8	356060901-1544524703	ora_unlimitedvids	1	7
0247d0a4030caa41d19700005d2f3aae	832173637-1563376278	ora_unlimitedvids	1	2
03b4b77c030cac3a22eb00005cea933d	991132462-1558876972	ora_unlimitedvids	1	18
0312aab8030ca7bfa09500005d50184e	384226226-1565530176	ora_unlimitedvids	1	12
02b19f5c010caf600f2500005d1ca4fa	684537812-1562158301	ora_unlimitedvids	1	16
0229b8bc030ca1475fb700005d11ca9e	479942573-1561447040	ora_unlimitedvids	1	10
0285c594030cae0bd4db00005d0a741b	659220595-1560966150	ora_unlimitedvids	1	17
04e1d6fc010cae74ca3000005d4c288b	714943911-1565272054	ora_unlimitedvids	1	1
05221dac010ca8df6b3900005d188a56	500055025-1561889350	ora_unlimitedvids	1	11
030d07c0010ca6b3ef9200005d2f623e	472161066-1563386417	ora_unlimitedvids	1	8
00b653c8020caf0e3dac00005d3880d1	626252488-1563984060	ora_unlimitedvids	0	2
04bbff7c030cab5b5b0300005d62d9ec	449693741-1566759392	ora_unlimitedvids	1	1
02552588030caf8837c000005d5981d9	812944835-1552055005	ora_unlimitedvids	1	1
05d79cf4020cad5095e600005cd58b48	398515056-1557498687	ora_unlimitedvids	1	21
02ef3498010caafd9eeb00005d74be12	163034701-1567931897	ora_unlimitedvids	1	8
02801d88010caaa5259c00005cfbd3b5	355403365-1560007505	ora_unlimitedvids	1	15
03beb22c030ca980c20600005d91c8ea	131435455-1569776373	ora_unlimitedvids	1	4
02d9da94030ca26a100d00005d87e91a	403142176-1569188110	ora_unlimitedvids	1	6
015a4ac8030cadba2f7100005d47191f	244914454-1564940550	ora_unlimitedvids	1	13
04c96400030ca50be5bb00005d6463c3	359297080-1564999333	ora_unlimitedvids	1	9
001bc8e4020cac6e3fdd00005d66f598	383954324-1566591096	ora_unlimitedvids	1	8
004110a4030ca6c5c80900005d4b41bf	854008173-1565213105	ora_unlimitedvids	1	10
01dcdcf4010ca816835a00005d7d1b52	103866698-1568480069	ora_unlimitedvids	1	7
049b6f8c030ca25ef1aa00005d343537	864004832-1563702521	ora_unlimitedvids	1	7
052aa15c010cacdf358100005d64468e	636269697-1565637472	ora_unlimitedvids	1	9
05b7f2b4030caa7b37e200005cfc0479	631826951-1560020055	ora_unlimitedvids	1	18
01786120010ca9b36c0400005d26558e	453944376-1562793346	ora_unlimitedvids	1	16
055f03e8020caed1c82000005da09b40	117322240-1570806581	ora_unlimitedvids	1	3
0106f210010ca21eb63b00005dacd85d	573768328-1571608571	ora_unlimitedvids	1	2
02e7e7d8030ca286ba4900005d3f44b6	279295114-1564427430	ora_unlimitedvids	1	13
038d2568030ca2a0c9c000005d08896f	265152257-1560840542	ora_unlimitedvids	1	9
0497cc4c020caa08640e00005d683652	735416435-1567110660	ora_unlimitedvids	1	6
05b7eff8020ca1c0c35900005d270053	424473618-1559942364	ora_unlimitedvids	1	15
03dc6f74010caeca108b00005da825e7	177617913-1528826038	ora_unlimitedvids	1	2
010f868c010ca90fdc6900005d5e4e05	277347538-1548969296	ora_unlimitedvids	1	10
03851300020ca6f4040500005db0775c	736221804-1571845873	ora_unlimitedvids	1	1
04cd2810020cadf4520b00005daa2453	736465413-1571431492	ora_unlimitedvids	1	2
028c1dcc010cad6f63e900005d8e2d92	540536136-1569598856	ora_unlimitedvids	1	5
04f8eb94020cafcf3ab100005d571286	794332041-1564937947	ora_unlimitedvids	1	10
04d51a70010ca1ed17c600005da0de32	780567518-1570823717	ora_unlimitedvids	1	3
004329c0030ca510d51e00005da2aad2	441176145-1570941640	ora_unlimitedvids	1	3
032f77c4010ca1ff0af200005d9e66b7	181399060-1570662009	ora_unlimitedvids	0	1
02d93814030ca2e0a1ad00005cf5640d	181158546-1559585791	ora_unlimitedvids	1	6
008e2768020cab04e32c00005d61a587	285410911-1555423767	ora_unlimitedvids	1	3
008ace60010cab0f27ac00005d4f2e22	653082092-1565470228	ora_unlimitedvids	1	4
04055178020cad664d6a00005d61a93e	724151905-1566681331	ora_unlimitedvids	1	1
026aa5d4010ca9153cca00005d4f3a48	616200732-1565473340	ora_unlimitedvids	1	12
05415e10020cad619a1e00005cf0d16a	175634438-1559286063	ora_unlimitedvids	1	18
047c7f3c010ca299ee9300005d640e4f	634447547-1526312283	ora_unlimitedvids	1	9
05ebe45c030ca243910e00005da4ae35	264802202-1570535227	ora_unlimitedvids	1	2
020efcfc010ca050ee8200005cfbc7d2	388923303-1560004495	ora_unlimitedvids	0	5
03381730010ca7eed15900005d1a9baf	991046407-1562024838	ora_unlimitedvids	1	12
054d9a18030ca83333cf00005db47a32	100232099-1572108836	ora_unlimitedvids	1	1
00226064030cad672b2100005da1d3d6	880344189-1570886601	ora_unlimitedvids	1	3
04fba8c0030ca94a3eb600005db46028	569126027-1545225051	ora_unlimitedvids	1	1
035aa994020ca2a7220000005d209fec	798231320-1562419169	ora_unlimitedvids	1	17
007164e8020cac34ca6c00005da1e969	554145846-1570892122	ora_unlimitedvids	1	3
01f5e140010cac46ded000005ce00544	111077174-1558185263	ora_unlimitedvids	1	20
03b48a90010ca2fd65f600005d580a2f	410963848-1519761771	ora_unlimitedvids	1	11
03f57bf4010ca485a5c200005d7cea8e	782136121-1568467508	ora_unlimitedvids	1	7
002e76ec020cad39ecf600005d587c94	735155859-1566080133	ora_unlimitedvids	1	11
018d9be4020caef2c48b00005d5f0c30	521922303-1566510115	ora_unlimitedvids	1	10
029bc1b4010ca34b94b500005db431f4	447128052-1572090347	ora_unlimitedvids	1	1
05bc5624030cae7543a800005da72b27	371299382-1571236638	ora_unlimitedvids	1	1
03058db0020ca26ff47100005da6acbc	892776085-1571204274	ora_unlimitedvids	1	2
02baebd4020ca0c408ce00005d9d0340	851515747-1570571008	ora_unlimitedvids	1	3
05165be8010caa0c4e5100005da63187	240835358-1571172730	ora_unlimitedvids	1	2
02a0e8d8020ca218e33b00005d63f8f1	495788287-1566832837	ora_unlimitedvids	1	9
04ea86d0010ca6d4317d00005d3f695a	190887470-1564436816	ora_unlimitedvids	1	13
0564ccc4030ca25d107a00005d1b26b2	642989099-1562060449	ora_unlimitedvids	1	17
04351408010caa1dd34600005dab8dd0	223389213-1571524033	ora_unlimitedvids	1	1
02261e14010caf3999bf00005d968edc	521871000-1570148002	ora_unlimitedvids	1	4
050d3a04010ca4a33b6600005cd99799	160805429-1557763964	ora_unlimitedvids	0	4
013bbe78020ca8053a8400005d5d28dc	981483794-1557932782	ora_unlimitedvids	1	8
01225a78010ca392e67400005d360d72	694481552-1563823463	ora_unlimitedvids	1	14
024c6420020ca1e7537300005d164432	286831414-1561200239	ora_unlimitedvids	1	13
054919c0010ca15e3d7000005d4ad45c	600977176-1482000521	ora_unlimitedvids	1	12
04f3a918010ca5f218f300005d58802c	757879383-1566080660	ora_unlimitedvids	1	9
01551c38020cacea035500005d715a8b	459984806-1567709823	ora_unlimitedvids	1	6
03dac3b8020ca8ff7a1a00005da1cbdd	209845625-1570884549	ora_unlimitedvids	1	1
03c6fff4020ca53f2fd300005cfb956b	344748510-1559991640	ora_unlimitedvids	1	7
00614720030cab40fb2400005d309f45	296167629-1563467562	ora_unlimitedvids	1	13
03818730010cac2d3b3500005d7e1227	880968856-1561248792	ora_unlimitedvids	1	1
02094294020ca6586d7200005cfcd287	567087841-1560072815	ora_unlimitedvids	1	18
004acff4020ca955db8600005d45ea8d	173674335-1564863099	ora_unlimitedvids	1	8
0487c07c030ca24d0e4b00005d8f6ebb	270754170-1563390246	ora_unlimitedvids	1	5
04c7fef8010cabb4b90c00005da3aa01	918293331-1571006966	ora_unlimitedvids	1	3
0075eab8010ca05912e600005d9ce07b	856169265-1570562161	ora_unlimitedvids	1	3
0546cb20010ca2e1787c00005d1a0d20	187669318-1561988369	ora_unlimitedvids	1	3
021cee84020ca3189a2b00005d25e9df	443606611-1562765776	ora_unlimitedvids	0	5
05ec8b28030cac759b3e00005d67245e	477492571-1567040576	ora_unlimitedvids	1	9
0120d75c030cabca081900005d85c1fa	538646744-1569047015	ora_unlimitedvids	1	6
02c70900010ca1577f4d00005d7bf688	632305285-1568405117	ora_unlimitedvids	1	7
026afe80010ca2bf54a600005d8e502e	548554679-1569607711	ora_unlimitedvids	1	2
0155ff2c020cad5ba61b00005d2ba8ac	656448972-1563142289	ora_unlimitedvids	1	12
04ffb384030ca0a3081900005d5137ed	508555634-1563613734	ora_unlimitedvids	1	11
015f27b4010ca821705500005d7f654b	712100222-1568630079	ora_unlimitedvids	1	6
0359a508020ca45e7db000005d32b649	484777188-1563604541	ora_unlimitedvids	1	8
0240e208010caefdcfd400005d1e0486	204623799-1562189217	ora_unlimitedvids	1	8
03ebd158030ca54232fc00005d4ea917	641688779-1558832748	ora_unlimitedvids	1	8
03fcef60020ca0b2170200005d0ff497	1524667863803-03534255377892759	ora_unlimitedvids	1	14
02612cd4030ca6cb918c00005d892628	862680952-1567002368	ora_unlimitedvids	1	1
03df14cc020ca92f2fa000005d51b0c3	727645211-1516532517	ora_unlimitedvids	1	7
057f7f24020ca3955bec00005d64139c	938146571-1566839696	ora_unlimitedvids	1	9
0114b904020ca636047d00005d4f0388	556493248-1565459317	ora_unlimitedvids	0	8
000a7f1c010cac0b9fbf00005d0f7bc4	394485133-1561295791	ora_unlimitedvids	1	16
0339c9f4020ca65980d400005d5d6bc3	403706609-1566400954	ora_unlimitedvids	0	4
00643db8010ca8a2d47c00005d56a3f0	248451568-1562783260	ora_unlimitedvids	1	3
05ebe2cc030cab82da7000005d32ebbe	646136021-1563618228	ora_unlimitedvids	1	15
03bc1828010cabaed13e00005d28d09a	677103147-1562955916	ora_unlimitedvids	1	5
00517cf0010caf28176b00005d277585	681051009-1562866894	ora_unlimitedvids	0	6
033c677c010cae46c6fb00005d887519	736429639-1569223943	ora_unlimitedvids	1	6
021118d4030ca8b1e5fc00005cf144ed	233840443-1522953866	ora_unlimitedvids	1	18
0369bfb0010ca4728f0e00005d7e38ba	783930976-1568552856	ora_unlimitedvids	1	3
02fe24d0030ca8f1ff8600005d9954d0	636726740-1570326191	ora_unlimitedvids	1	4
04d912d8010caae7012700005d5f55d2	291360387-1566528945	ora_unlimitedvids	0	2
0577da1c020ca47df4a600005da25778	808761359-1570920305	ora_unlimitedvids	1	3
03a69b60020cae60b99d00005d9e9cfc	591171789-1570637718	ora_unlimitedvids	1	3
016b2b7c010ca082bdfa00005d3615be	119717889-1563825582	ora_unlimitedvids	1	14
0487149c030cab1d0ade00005d40b58e	910506456-1564521856	ora_unlimitedvids	1	11
05d37354010ca33ff00a00005d95e52e	107263146-1568659831	ora_unlimitedvids	1	4
021e12b4020cac534dec00005d57bd67	660803456-1566031178	ora_unlimitedvids	1	11
01b9d628030cab00ff0600005db46961	303353352-1572104528	ora_unlimitedvids	1	1
03b225ac010cad2f13ab00005d41eeaf	933261604-1513791625	ora_unlimitedvids	1	13
0306e2b4030cafa3614b00005d992651	899103545-1570317882	ora_unlimitedvids	1	4
03c56054030caa04a75c00005d5379b1	553915893-1545392552	ora_unlimitedvids	1	11
02610d30030ca1e0b7a100005d0fdc59	911580711-1561320489	ora_unlimitedvids	1	8
02bef954010ca564795f00005d8bb41e	942811192-1569436138	ora_unlimitedvids	1	1
01aead20020ca2c7dbb800005d471a3c	800855471-1563727475	ora_unlimitedvids	0	9
0382f0e8020ca6d8665600005d9f83b8	291060607-1570735006	ora_unlimitedvids	0	1
00413430010caf3850d400005da3126f	878722891-1570968153	ora_unlimitedvids	1	1
05131028020ca45ccaba00005d5d3fd2	596852333-1566392260	ora_unlimitedvids	1	6
050d3f18020cac72df8000005d54746a	318550401-1565815896	ora_unlimitedvids	1	7
01f2b77c010ca5d38a6500005d98260e	511447671-1570252286	ora_unlimitedvids	1	4
04a53904030ca76c7ce600005da15f66	552336562-1558983302	ora_unlimitedvids	1	3
00003fac010caf6311b400005d5d51cc	984141396-1566396754	ora_unlimitedvids	1	9
03bf96b0010cadeaa98f00005d5414dd	918981300-1565791376	ora_unlimitedvids	1	11
058ab8f8020ca2b89f1a00005d8a4047	304763911-1569341340	ora_unlimitedvids	1	5
0513522c030ca29947f100005db54c37	634116600-1572092282	ora_unlimitedvids	1	1
0355d8c4010cab452eb200005dac5350	896752601-1571574597	ora_unlimitedvids	1	2
03d2bf60030cad05588f00005d948584	440045630-1570014566	ora_unlimitedvids	1	4
01aca8b8030ca734e97200005db5cbec	598502201-1572195300	ora_unlimitedvids	1	1
00bdb8c0030caf3660e600005dac81fd	986047714-1571586542	ora_unlimitedvids	1	2
02f41cd8020ca538e47a00005dac5a27	766877161-1571576342	ora_unlimitedvids	1	2
01056ef4030ca1bd6ae300005dac6531	311561038-1570725387	ora_unlimitedvids	1	2
00065d4c010ca3d2dd3000005d7565f0	784848354-1567974885	ora_unlimitedvids	0	3
05cccc98030caf13c48e00005d8779af	180825414-1569156935	ora_unlimitedvids	1	6
02cd00bc010cacc791ab00005cd45797	682600676-1557419889	ora_unlimitedvids	1	1
04903c5c030ca210fdfb00005cd485af	135320927-1557431701	ora_unlimitedvids	1	1
0412f030030ca0f44d6900005cd479e0	179854029-1557428489	ora_unlimitedvids	1	1
04e1f6a0030ca6cb254000005c5e671e	157550134-1549690625	ora_unlimitedvids	1	1
05b2dd88030caa55140500005c5ea36c	484098894-1511090299	ora_unlimitedvids	1	1
03a35194010cae7bc34b00005c5ecd53	647276116-1528045963	ora_unlimitedvids	1	1
0010084c030ca2f499dd00005c5ed252	192849285-1549717991	ora_unlimitedvids	1	1
05da2c6c010ca6018b8900005cd73e7f	433326097-1557610072	ora_unlimitedvids	1	1
01984ef4030caa2f659e00005cd69659	1500050476684-382777859071193	ora_unlimitedvids	1	1
0581b8ac010ca90799dd00005cbb8ae2	189130974-1534024174	ora_unlimitedvids	0	1
043b07dc020ca04de32400005c7a8b6a	199487547-1551534874	ora_unlimitedvids	1	1
0504b1a4020ca539af3a00005c7a90df	611578640-1551536340	ora_unlimitedvids	1	1
03e7f18c030cab3b7b4000005c7a92e5	382653280-1551535492	ora_unlimitedvids	1	1
03a52848010cac33a00b00005c5f146e	1511110617117-9725118209389463	ora_unlimitedvids	1	1
02b17144030cac4b9eeb00005c7aa4b6	570330594-1551541413	ora_unlimitedvids	1	1
02f45194010ca694b37100005c3be39b	255624186-1547428746	ora_unlimitedvids	1	1
01c14e44010cae141afb00005c3c9486	173888673-1547474047	ora_unlimitedvids	1	1
02aca9d4020cae340ff700005c3cc278	203046255-1547484351	ora_unlimitedvids	1	1
00a98738020ca13c2b5100005c3ceb4f	923945954-1547496260	ora_unlimitedvids	1	1
00948770010ca719f02b00005c3cfc25	772745257-1547500570	ora_unlimitedvids	1	1
030a6b00030caa57477800005c3d7dd8	653942675-1547533762	ora_unlimitedvids	1	1
05847b50010ca013924900005c3dba25	661865691-1547549191	ora_unlimitedvids	1	1
0361ed58020ca5119ec500005c3e43d7	321179571-1547584451	ora_unlimitedvids	1	1
044ca730030ca80c8bbe00005c3cabc0	345357547-1547479952	ora_unlimitedvids	1	1
040dffbc030ca161daaf00005c8e2f43	214260660-1552822045	ora_unlimitedvids	1	1
0268c3cc030ca38c0fdd00005c8e3013	614134291-1552822278	ora_unlimitedvids	1	1
026a1b28010cab9f857300005c8e5228	857362595-1552831004	ora_unlimitedvids	1	1
032daebc030ca2007da800005c8e78f2	532042797-1543733730	ora_unlimitedvids	1	1
00e7cd68030ca428bd4d00005c8e8d52	896734908-1552846151	ora_unlimitedvids	1	1
050afdc0010ca0503f9d00005c8eb21f	452830878-1552855567	ora_unlimitedvids	1	1
02528350030ca6ae479000005c7dc792	899280374-1551746946	ora_unlimitedvids	0	2
026a9ecc030ca86e02c500005c8b5ca1	116664408-1552304143	ora_unlimitedvids	0	1
01498b48030ca5d4e58200005c8f7b8b	402615473-1552559366	ora_unlimitedvids	1	1
00442550020ca25350ec00005c9017d9	613028513-1551808667	ora_unlimitedvids	1	1
0383d378020ca70c5f5200005c90a7b2	329396925-1552983470	ora_unlimitedvids	1	1
0137d358020caac8c40400005cb6f07b	867887791-1555492974	ora_unlimitedvids	1	1
01dd84ec010cac46761f00005cb74b2f	437688155-1545920553	ora_unlimitedvids	1	1
048ad528030ca0ac09d500005c842f78	945703806-1552166762	ora_unlimitedvids	0	1
00d9907c010cab41a1d600005c911332	151485739-1553006144	ora_unlimitedvids	1	1
017520b4020caa2239ce00005cb70056	681382278-1552388999	ora_unlimitedvids	1	1
01228250010ca9d539ab00005cb784ac	850931256-1555530913	ora_unlimitedvids	1	1
023aadc0020ca182ba6400005cb793b7	810027566-1555534735	ora_unlimitedvids	1	2
049b0100010caadce23b00005cb7c527	937566993-1555547421	ora_unlimitedvids	1	2
010cd2c0030ca6edca7300005ca0e743	910369414-1540840626	ora_unlimitedvids	0	1
00df4698030ca18d8e7600005caafdfc	746616289-1554709996	ora_unlimitedvids	0	2
02d5b478020caf2c857800005cb8a998	857362595-1552831004	ora_unlimitedvids	1	1
0264cee8020ca8c6d1a500005c52f5ca	811920721-1548926313	ora_unlimitedvids	1	1
04068354030ca6c8449200005c531d71	369654051-1544718518	ora_unlimitedvids	1	1
041fa4ec020ca2b4449700005c53659a	489440585-1548969354	ora_unlimitedvids	1	1
0466061c030cafffc5ca00005c540611	474966930-1549010435	ora_unlimitedvids	1	1
0163c558010ca441ddc900005c541eb9	577963583-1549016738	ora_unlimitedvids	1	1
03ecaaec010ca75c427000005c5420cf	284037857-1549017275	ora_unlimitedvids	1	1
018fe188030cab28845800005c54307b	511923402-1548337033	ora_unlimitedvids	1	1
01110174020ca0b4a65d00005c55099e	175239337-1549076878	ora_unlimitedvids	1	1
04e86134020ca3f6dc4900005c559594	517089383-1549112681	ora_unlimitedvids	1	1
058e1bc4020caabc452700005c56070b	704283404-1549141741	ora_unlimitedvids	1	1
0437bbb8030caf5498c300005c561049	309343697-1547836127	ora_unlimitedvids	1	1
0020c3e4010cae761cd900005c56bb2f	592729997-1549187871	ora_unlimitedvids	1	1
052edb00010cad10539400005cc0d46d	722766298-1555420961	ora_unlimitedvids	1	1
05aab02c010ca468405400005cc190c8	609849312-1556189367	ora_unlimitedvids	1	1
000e4b60010ca58a569f00005cc1f435	905157074-1556214786	ora_unlimitedvids	1	1
01820450020ca32f962b00005cb60989	235781269-1555433842	ora_unlimitedvids	0	1
04e06e70030ca43f545000005cc1765f	638342849-1556182311	ora_unlimitedvids	1	1
02acd918030caa24197100005cc364cd	464019093-1556309178	ora_unlimitedvids	1	1
02f2662c020ca0a185b600005cc369fc	246761216-1556310502	ora_unlimitedvids	1	3
03eb42c4030ca49abb0e00005cd1ae2a	245071602-1557245455	ora_unlimitedvids	1	9
020a2ee8020ca83d2c2400005cda8d25	204888172-1557826824	ora_unlimitedvids	1	1
05ce4eec010caa1e45b000005cd7c434	739234067-1557644320	ora_unlimitedvids	1	1
0158491c030caa3f232e00005cdd985e	118179369-1558026323	ora_unlimitedvids	1	1
03a42d1c020ca11ec60400005ccfec53	681320872-1555094131	ora_unlimitedvids	1	4
0197943c020cad4ad2ae00005cd7ef5c	331333075-1557655270	ora_unlimitedvids	1	1
048fe8c4010cad9cfbd900005cdd934f	308072254-1558025024	ora_unlimitedvids	1	1
01313020030ca2cde66b00005cb9bfa2	233556903-1555677043	ora_unlimitedvids	1	1
015efd20010cad30470d00005cb9f30f	866778687-1555690134	ora_unlimitedvids	1	1
0433db88020ca07517b500005cba2175	278395680-1555702117	ora_unlimitedvids	1	1
0522590c020caef7289e00005cba3bd4	889041237-1555708874	ora_unlimitedvids	1	1
